External URL, SKU, Name, Images, Sale price, Regular price, Categories, Type
"https://www.awin1.com/pclick.php?p=22666169157&a=525247&m=2832", "22666169157", "Sik Silk Womens Raw Edge Cropped Denim Jacket Acid Black", "https://www.footasylum.com/images/products/medium/115282.jpg", "24.99", 59.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=12737483741&a=525247&m=2832", "12737483741", "Sik Silk Womens Ripped Mom Fit Jean Light Blue", "https://www.footasylum.com/images/products/medium/115285.jpg", "9.99", 44.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=21853556037&a=525247&m=2832", "21853556037", "Sik Silk Womens Slouch Jump Suit Black", "https://www.footasylum.com/images/products/medium/115286.jpg", "24.99", 59.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=17482686555&a=525247&m=2832", "17482686555", "Mitchell & Ness Run Reflect Chicago Bulls Cap Black", "https://www.footasylum.com/images/products/medium/115302.jpg", "4.99", 29.99, "Men, Accessories", "external"
"https://www.awin1.com/pclick.php?p=22491349959&a=525247&m=2832", "22491349959", "Mitchell & Ness Lincoln 110 Snapback Cap Black", "https://www.footasylum.com/images/products/medium/115311.jpg", "12.99", 29.99, "Men, Accessories", "external"
"https://www.awin1.com/pclick.php?p=23270062491&a=525247&m=2832", "23270062491", "Ellesse Junior Osvaldo Jacket Anthracite / Fleck", "https://www.footasylum.com/images/products/medium/115317.jpg", "29.99", 59.99, "Children, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22899592271&a=525247&m=2832", "22899592271", "Ellesse Gintino Down Jacket Black / Reflective", "https://www.footasylum.com/images/products/medium/115353.jpg", "34.99", 74.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=21932934415&a=525247&m=2832", "21932934415", "Glorious Gangsta Paris Trainer Tidal Foam", "https://www.footasylum.com/images/products/medium/115420.jpg", "24.99", 64.99, "Men, Shoes", "external"
"https://www.awin1.com/pclick.php?p=23060520303&a=525247&m=2832", "23060520303", "Glorious Gangsta Paris Trainer Peach Beige", "https://www.footasylum.com/images/products/medium/115438.jpg", "24.99", 64.99, "Men, Shoes", "external"
"https://www.awin1.com/pclick.php?p=21312336631&a=525247&m=2832", "21312336631", "Zavetti Sport Junior Naldi Puffer Jacket Charcoal / Black", "https://www.footasylum.com/images/products/medium/115455.jpg", "24.99", 54.99, "Children, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23257915009&a=525247&m=2832", "23257915009", "Zavetti Sport Junior Norse Puffer Jacket Black", "https://www.footasylum.com/images/products/medium/115456.jpg", "24.99", 54.99, "Children, Clothing", "external"
"https://www.awin1.com/pclick.php?p=21326448807&a=525247&m=2832", "21326448807", "Zavetti Sport Orsini Reflective Puffer Jacket Black / Reflective", "https://www.footasylum.com/images/products/medium/115486.jpg", "29.99", 79.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23159660841&a=525247&m=2832", "23159660841", "Trainer 2 Flyknit Wolf Grey / Metallic Silver", "https://www.footasylum.com/images/products/medium/115540.jpg", "59.99", 119.99, "Men, Shoes", "external"
"https://www.awin1.com/pclick.php?p=23020143431&a=525247&m=2832", "23020143431", "Daisy Street Womens Wide Leg Oriental Embroidered Pant Black", "https://www.footasylum.com/images/products/medium/115695.jpg", "9.99", 24.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23060520307&a=525247&m=2832", "23060520307", "Daisy Street Womens Flame Print Sweatshirt White", "https://www.footasylum.com/images/products/medium/115705.jpg", "9.99", 22.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=13003116409&a=525247&m=2832", "13003116409", "Condemned Nation Suede Trucker Cap Black", "https://www.footasylum.com/images/products/medium/115783.jpg", "7.99", 17.99, "Men, Accessories", "external"
"https://www.awin1.com/pclick.php?p=22838135229&a=525247&m=2832", "22838135229", "Sik Silk Bubble Contrast Jacket Black/Khaki", "https://www.footasylum.com/images/products/medium/115792.jpg", "39.99", 94.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23141479041&a=525247&m=2832", "23141479041", "Nike Junior Air Half Zip Hooded Top Black / Anthracite", "https://www.footasylum.com/images/products/medium/115861.jpg", "19.99", 42.99, "Children, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22597729669&a=525247&m=2832", "22597729669", "Friend Or Faux Coms T-Shirt Black", "https://www.footasylum.com/images/products/medium/116139.jpg", "14.99", 29.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22958773197&a=525247&m=2832", "22958773197", "Alphalab Scope Tech Puffer Jacket Black", "https://www.footasylum.com/images/products/medium/116146.jpg", "29.99", 74.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22562412235&a=525247&m=2832", "22562412235", "11 Degrees Core Vest White / Black", "https://www.footasylum.com/images/products/medium/116161.jpg", "9.99", 29.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22828379745&a=525247&m=2832", "22828379745", "Fly Roam Leather Boot Hiker Khaki", "https://www.footasylum.com/images/products/medium/116250.jpg", "59.99", 129.99, "Men, Shoes", "external"
"https://www.awin1.com/pclick.php?p=21873796403&a=525247&m=2832", "21873796403", "adidas Originals Womens Windbreaker Jacket Gold", "https://www.footasylum.com/images/products/medium/116265.jpg", "39.99", 109.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23132811183&a=525247&m=2832", "23132811183", "adidas Originals Womens Archive Long Track Jacket Black / Gold", "https://www.footasylum.com/images/products/medium/116268.jpg", "39.99", 79.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22102931619&a=525247&m=2832", "22102931619", "adidas Originals Womens Retro All Over Print Jacket Black / White", "https://www.footasylum.com/images/products/medium/default_l.jpg", "84.99", 179.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23102355819&a=525247&m=2832", "23102355819", "Condemned Nation Boa Zip Fur Parka Jacket Khaki", "https://www.footasylum.com/images/products/medium/116276.jpg", "34.99", 99.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=21267041195&a=525247&m=2832", "21267041195", "Infant Superstar Trainer Olive", "https://www.footasylum.com/images/products/medium/116282.jpg", "24.99", 49.99, "Children, Everything Else", "external"
"https://www.awin1.com/pclick.php?p=22899592279&a=525247&m=2832", "22899592279", "Threadbare Glendale Raglan Sleeve Puffer Jacket Grey / Black", "https://www.footasylum.com/images/products/medium/116297.jpg", "24.99", 49.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22686919429&a=525247&m=2832", "22686919429", "Threadbare Nelson Hoodless Puffer Jacket Charcoal", "https://www.footasylum.com/images/products/medium/116302.jpg", "19.99", 49.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=17364550745&a=525247&m=2832", "17364550745", "Womens Basket Heart Metallic Trainer Copper", "https://www.footasylum.com/images/products/medium/116327.jpg", "24.99", 69.99, "Ladies, Shoes and Bags", "external"
"https://www.awin1.com/pclick.php?p=21999021303&a=525247&m=2832", "21999021303", "Womens Basket Platform Metallic Trainer Black / Rose Gold", "https://www.footasylum.com/images/products/medium/116329.jpg", "39.99", 84.99, "Ladies, Shoes and Bags", "external"
"https://www.awin1.com/pclick.php?p=21267041199&a=525247&m=2832", "21267041199", "Infant Superstar Trainer Burgundy", "https://www.footasylum.com/images/products/medium/116332.jpg", "24.99", 49.99, "Children, Everything Else", "external"
"https://www.awin1.com/pclick.php?p=23222144153&a=525247&m=2832", "23222144153", "Ellesse Junior Vilo Jog Pant Anthracite Marl", "https://www.footasylum.com/images/products/medium/116342.jpg", "12.99", 27.99, "Children, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23251391135&a=525247&m=2832", "23251391135", "Womens Chuck Taylor All Star Ox Suede Trainer Dark Sangria / Dark Sangria", "https://www.footasylum.com/images/products/medium/116360.jpg", "29.99", 64.99, "Ladies, Shoes and Bags", "external"
"https://www.awin1.com/pclick.php?p=22505311557&a=525247&m=2832", "22505311557", "Reebok Womens Classic Nylon Trainer Oatmeal / White", "https://www.footasylum.com/images/products/medium/116382.jpg", "29.99", 59.99, "Ladies, Shoes and Bags", "external"
"https://www.awin1.com/pclick.php?p=22085921385&a=525247&m=2832", "22085921385", "Bee Inspired Ocean Racer Swim Short Pink Acid", "https://www.footasylum.com/images/products/medium/116392.jpg", "9.99", 24.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22518103491&a=525247&m=2832", "22518103491", "Good For Nothing Distressed Denim Short Faint Blue", "https://www.footasylum.com/images/products/medium/116449.jpg", "14.99", 44.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22246660943&a=525247&m=2832", "22246660943", "Brave Soul Columbia Swim Short Camo", "https://www.footasylum.com/images/products/medium/116522.jpg", "4.99", 16.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23222144155&a=525247&m=2832", "23222144155", "Sinners Attire Ripped Repaired Spray On Jean White", "https://www.footasylum.com/images/products/medium/116526.jpg", "24.99", 49.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23050135573&a=525247&m=2832", "23050135573", "Gym King Full Zip Hooded Top Drizzle", "https://www.footasylum.com/images/products/medium/116529.jpg", "24.99", 49.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22812548921&a=525247&m=2832", "22812548921", "Brave Soul Kyle Badge Tech Puffer Jacket Black", "https://www.footasylum.com/images/products/medium/116543.jpg", "24.99", 54.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22870247037&a=525247&m=2832", "22870247037", "Brave Soul Bowness Contrast Puffer Jacket Stone / Black", "https://www.footasylum.com/images/products/medium/116544.jpg", "19.99", 54.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22712109393&a=525247&m=2832", "22712109393", "Nimes Sleeveless T-Shirt Rose Tan", "https://www.footasylum.com/images/products/medium/116620.jpg", "12.99", 29.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23168533797&a=525247&m=2832", "23168533797", "Kings Will Dream Mazlan Suede T-Shirt Light Stone", "https://www.footasylum.com/images/products/medium/116631.jpg", "9.99", 29.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23270062561&a=525247&m=2832", "23270062561", "Kings Will Dream Rumer Hipster Denim Jean Black", "https://www.footasylum.com/images/products/medium/116632.jpg", "9.99", 49.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23053652099&a=525247&m=2832", "23053652099", "Lacoste Lerond 417 Trainer Navy / White", "https://www.footasylum.com/images/products/medium/116641.jpg", "29.99", 66.99, "Men, Shoes", "external"
"https://www.awin1.com/pclick.php?p=21239139497&a=525247&m=2832", "21239139497", "Lacoste Lerond 417 Trainer Grey / White", "https://www.footasylum.com/images/products/medium/116642.jpg", "29.99", 66.99, "Men, Shoes", "external"
"https://www.awin1.com/pclick.php?p=21370264247&a=525247&m=2832", "21370264247", "adidas Originals Patch Logo Beanie Hat Pink", "https://www.footasylum.com/images/products/medium/116651.jpg", "9.99", 19.99, "Men, Accessories", "external"
"https://www.awin1.com/pclick.php?p=22737574135&a=525247&m=2832", "22737574135", "Womens Popcat Slide Sandal Grey / White", "https://www.footasylum.com/images/products/medium/116653.jpg", "9.99", 19.99, "Ladies, Shoes and Bags", "external"
"https://www.awin1.com/pclick.php?p=22773217329&a=525247&m=2832", "22773217329", "New Balance MRL420 Knit Trainer Olive / Black / White", "https://www.footasylum.com/images/products/medium/116671.jpg", "29.99", 69.99, "Men, Shoes", "external"
"https://www.awin1.com/pclick.php?p=7055384433&a=525247&m=2832", "7055384433", "Sinners Attire Destroyed Vest Pink", "https://www.footasylum.com/images/products/medium/116692.jpg", "4.99", 24.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23132811205&a=525247&m=2832", "23132811205", "Intense Silva T-Shirt Grey Marl", "https://www.footasylum.com/images/products/medium/116710.jpg", "9.99", 39.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23141479085&a=525247&m=2832", "23141479085", "Condemned Nation Palm Ottoman Vest Stone", "https://www.footasylum.com/images/products/medium/116725.jpg", "2.99", 14.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=11882985915&a=525247&m=2832", "11882985915", "Condemned Nation Palm Ottoman Vest Dusky Pink", "https://www.footasylum.com/images/products/medium/116726.jpg", "2.99", 14.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22843079063&a=525247&m=2832", "22843079063", "New Balance MRL247 Knit Trainer Khaki / White", "https://www.footasylum.com/images/products/medium/116727.jpg", "29.99", 74.99, "Men, Shoes", "external"
"https://www.awin1.com/pclick.php?p=22588522125&a=525247&m=2832", "22588522125", "New Balance MRL247 Knit Trainer Grey / White", "https://www.footasylum.com/images/products/medium/116728.jpg", "34.99", 74.99, "Men, Shoes", "external"
"https://www.awin1.com/pclick.php?p=23159660895&a=525247&m=2832", "23159660895", "Audere Couture Sleeveless Tank Top Black", "https://www.footasylum.com/images/products/medium/116766.jpg", "7.99", 21.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23270062563&a=525247&m=2832", "23270062563", "Womens Old Skool Peanuts Trainer Multi / True White", "https://www.footasylum.com/images/products/medium/116785.jpg", "29.99", 59.99, "Ladies, Shoes and Bags", "external"
"https://www.awin1.com/pclick.php?p=22712109397&a=525247&m=2832", "22712109397", "Alessandro Zavetti Landi Short Black", "https://www.footasylum.com/images/products/medium/116815.jpg", "9.99", 24.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23132811217&a=525247&m=2832", "23132811217", "Alessandro Zavetti Ganza Swim Short White", "https://www.footasylum.com/images/products/medium/116820.jpg", "4.99", 29.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22191933847&a=525247&m=2832", "22191933847", "Kings Will Dream Mona 1/2 Suede Vest Dusty Pink", "https://www.footasylum.com/images/products/medium/116828.jpg", "4.99", 24.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=21360705959&a=525247&m=2832", "21360705959", "Womens Basket Platform Patent Trainer Tibetan Red / Gum", "https://www.footasylum.com/images/products/medium/116865.jpg", "34.99", 84.99, "Ladies, Shoes and Bags", "external"
"https://www.awin1.com/pclick.php?p=21360705961&a=525247&m=2832", "21360705961", "Womens Basket Platform Patent Trainer Black / Gum", "https://www.footasylum.com/images/products/medium/116866.jpg", "39.99", 84.99, "Ladies, Shoes and Bags", "external"
"https://www.awin1.com/pclick.php?p=23132811219&a=525247&m=2832", "23132811219", "Penn Sport Penn Puffer Jacket Black / Reflect", "https://www.footasylum.com/images/products/medium/116875.jpg", "29.99", 79.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23247258149&a=525247&m=2832", "23247258149", "Rascal Junior Essential Jog Pant Stone", "https://www.footasylum.com/images/products/medium/116876.jpg", "14.99", 32.99, "Children, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23066819171&a=525247&m=2832", "23066819171", "Penn Sport Penn Puffer Jacket Grey / Grey", "https://www.footasylum.com/images/products/medium/116877.jpg", "29.99", 74.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=21959962941&a=525247&m=2832", "21959962941", "Audere Couture Womens Cropped T-Shirt Light Blue", "https://www.footasylum.com/images/products/medium/116915.jpg", "7.99", 19.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=21909295675&a=525247&m=2832", "21909295675", "Audere Couture Womens Sleeveless Cropped T-Shirt White", "https://www.footasylum.com/images/products/medium/116916.jpg", "7.99", 19.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22144129469&a=525247&m=2832", "22144129469", "Good For Nothing Essential Fleece Short Ice Space Dye", "https://www.footasylum.com/images/products/medium/116976.jpg", "14.99", 34.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=21398295941&a=525247&m=2832", "21398295941", "Good For Nothing Essential Jog Pant Ice Space Dye", "https://www.footasylum.com/images/products/medium/116978.jpg", "14.99", 44.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23257915077&a=525247&m=2832", "23257915077", "Only & Sons Onswarp Denim Jean Grey", "https://www.footasylum.com/images/products/medium/116989.jpg", "9.99", 34.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23251391143&a=525247&m=2832", "23251391143", "Level 1 Destroyed Short Stone Wash", "https://www.footasylum.com/images/products/medium/117069.jpg", "14.99", 34.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22114444899&a=525247&m=2832", "22114444899", "Tommy Jeans Retro Block Half Zip Jacket Red / Yellow / Blue", "https://www.footasylum.com/images/products/medium/117097.jpg", "74.99", 149.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=21500944873&a=525247&m=2832", "21500944873", "Tommy Jeans Womens Striped T-Shirt Black / White", "https://www.footasylum.com/images/products/medium/117131.jpg", "19.99", 39.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23102355863&a=525247&m=2832", "23102355863", "Tommy Jeans Womens Mid Rise Annie Culotte Jean Blue / Yellow Panel", "https://www.footasylum.com/images/products/medium/117132.jpg", "24.99", 109.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=21496498729&a=525247&m=2832", "21496498729", "Tommy Jeans Womens Straight Leg Sweatpant Red", "https://www.footasylum.com/images/products/medium/117138.jpg", "39.99", 79.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=21991553533&a=525247&m=2832", "21991553533", "Illustrated People Womens Aloha Halterneck Crop Top White", "https://www.footasylum.com/images/products/medium/117183.jpg", "9.99", 27.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=21570130369&a=525247&m=2832", "21570130369", "Illustrated People Womens Wings Halterneck Crop Top White", "https://www.footasylum.com/images/products/medium/117184.jpg", "9.99", 27.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22064374475&a=525247&m=2832", "22064374475", "Illustrated People Womens Dagger Heart Halterneck Crop Top White", "https://www.footasylum.com/images/products/medium/117185.jpg", "9.99", 27.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22461291415&a=525247&m=2832", "22461291415", "Illustrated People Womens You're So Cool Crop Top Pink", "https://www.footasylum.com/images/products/medium/117186.jpg", "9.99", 22.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23233056915&a=525247&m=2832", "23233056915", "Kings Will Dream Nursery Hanson Short Black / Red Camo", "https://www.footasylum.com/images/products/medium/117208.jpg", "6.99", 14.99, "Children, Everything Else", "external"
"https://www.awin1.com/pclick.php?p=22958773205&a=525247&m=2832", "22958773205", "Tommy Hilfiger Canvas Deconstructed Trainer Navy / White", "https://www.footasylum.com/images/products/medium/117228.jpg", "29.99", 64.99, "Men, Shoes", "external"
"https://www.awin1.com/pclick.php?p=23242617369&a=525247&m=2832", "23242617369", "Glorious Gangsta Koki Biker Jacket Black", "https://www.footasylum.com/images/products/medium/117230.jpg", "44.99", 89.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22906253795&a=525247&m=2832", "22906253795", "The Ragged Priest Womens Hustler Sweatshirt Baby Pink", "https://www.footasylum.com/images/products/medium/117242.jpg", "14.99", 39.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23136540609&a=525247&m=2832", "23136540609", "The Ragged Priest Womens Dollar Dress Green", "https://www.footasylum.com/images/products/medium/117258.jpg", "16.99", 39.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=9486729745&a=525247&m=2832", "9486729745", "The Ragged Priest Womens Scratch Denim Jeans Blue", "https://www.footasylum.com/images/products/medium/117265.jpg", "24.99", 64.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=9486729751&a=525247&m=2832", "9486729751", "The Ragged Priest Womens Scratch Denim Jeans Charcoal", "https://www.footasylum.com/images/products/medium/117283.jpg", "24.99", 64.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=9486729753&a=525247&m=2832", "9486729753", "The Ragged Priest Womens Knuckle Denim Skirt Denim Blue", "https://www.footasylum.com/images/products/medium/117286.jpg", "19.99", 49.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22468914515&a=525247&m=2832", "22468914515", "Glamorous Womens Ripped Jean White", "https://www.footasylum.com/images/products/medium/117360.jpg", "9.99", 37.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=7592246759&a=525247&m=2832", "7592246759", "Glamorous Womens Festival Crop Top Green / Orange / Pink", "https://www.footasylum.com/images/products/medium/117361.jpg", "9.99", 39.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23132811243&a=525247&m=2832", "23132811243", "Glamorous Womens Mesh Ruffle Top Light Blue", "https://www.footasylum.com/images/products/medium/117362.jpg", "5.99", 18.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=7592246763&a=525247&m=2832", "7592246763", "Glamorous Womens Floral Gingham Crop Top Black / Pink", "https://www.footasylum.com/images/products/medium/117363.jpg", "7.99", 20.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23159660935&a=525247&m=2832", "23159660935", "Glamorous Womens Midi Skirt Red", "https://www.footasylum.com/images/products/medium/117365.jpg", "5.99", 22.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=9083692471&a=525247&m=2832", "9083692471", "Motel Womens Knot Your Crop Top Red", "https://www.footasylum.com/images/products/medium/117373.jpg", "9.99", 24.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22185787295&a=525247&m=2832", "22185787295", "Motel Womens Kaiser Crop Top New Sunflower / Black", "https://www.footasylum.com/images/products/medium/117375.jpg", "9.99", 19.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22777033339&a=525247&m=2832", "22777033339", "Motel Womens Finn Dress Black", "https://www.footasylum.com/images/products/medium/117384.jpg", "24.99", 49.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22191933875&a=525247&m=2832", "22191933875", "Nicce Core Backpack and Pencil Case Khaki", "https://www.footasylum.com/images/products/medium/117475.jpg", "9.99", 27.99, "Men, Accessories", "external"
"https://www.awin1.com/pclick.php?p=13003120413&a=525247&m=2832", "13003120413", "Glamorous Womens PJ Style Flower Print Top Grey", "https://www.footasylum.com/images/products/medium/117491.jpg", "12.99", 41.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=13003120415&a=525247&m=2832", "13003120415", "Glamorous Womens Pinafore Suede Dress Burgundy", "https://www.footasylum.com/images/products/medium/117492.jpg", "24.99", 59.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23159660939&a=525247&m=2832", "23159660939", "Glamorous Womens Cropped Puffer Jacket Red", "https://www.footasylum.com/images/products/medium/117500.jpg", "24.99", 54.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23257915079&a=525247&m=2832", "23257915079", "Glamorous Womens Cropped Puffer Jacket Pastel Pink", "https://www.footasylum.com/images/products/medium/117503.jpg", "24.99", 54.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=14519531541&a=525247&m=2832", "14519531541", "Glamorous Womens Cropped Embroidered Sweater Dusty Mint", "https://www.footasylum.com/images/products/medium/117505.jpg", "14.99", 44.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=15117560951&a=525247&m=2832", "15117560951", "Glamorous Womens Cropped Sweater Light Pink", "https://www.footasylum.com/images/products/medium/117506.jpg", "9.99", 19.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=13003120417&a=525247&m=2832", "13003120417", "Glamorous Womens Gingham Mini Dress Black / White", "https://www.footasylum.com/images/products/medium/117507.jpg", "12.99", 29.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=22993044325&a=525247&m=2832", "22993044325", "Glamorous Womens Pinafore Dress Black", "https://www.footasylum.com/images/products/medium/117510.jpg", "14.99", 39.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23069472911&a=525247&m=2832", "23069472911", "Glamorous Womens Floral Short Green", "https://www.footasylum.com/images/products/medium/117517.jpg", "7.99", 18.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=13003120431&a=525247&m=2832", "13003120431", "Glamorous Womens Studded Tassel Suede Biker Jacket Burgundy", "https://www.footasylum.com/images/products/medium/117521.jpg", "39.99", 79.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23024631573&a=525247&m=2832", "23024631573", "Glamorous Womens Graphic Biker Jacket Black", "https://www.footasylum.com/images/products/medium/117523.jpg", "49.99", 99.99, "Ladies, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23257915083&a=525247&m=2832", "23257915083", "Prophere Trainer Grey Heather / Footwear White", "https://www.footasylum.com/images/products/medium/117543.jpg", "44.99", 89.99, "Men, Shoes", "external"
"https://www.awin1.com/pclick.php?p=21366050059&a=525247&m=2832", "21366050059", "Womens NMD R2 Trainer Pink / White", "https://www.footasylum.com/images/products/medium/117546.jpg", "49.99", 109.99, "Ladies, Shoes and Bags", "external"
"https://www.awin1.com/pclick.php?p=23136540619&a=525247&m=2832", "23136540619", "Womens Gazelle Trainer Ash Pearl / White", "https://www.footasylum.com/images/products/medium/117558.jpg", "34.99", 74.99, "Ladies, Shoes and Bags", "external"
"https://www.awin1.com/pclick.php?p=23132811255&a=525247&m=2832", "23132811255", "Womens NMD R1 STLT Primeknit Trainer Ash Pink / Orchid Tint", "https://www.footasylum.com/images/products/medium/117559.jpg", "59.99", 149.99, "Ladies, Shoes and Bags", "external"
"https://www.awin1.com/pclick.php?p=21694044865&a=525247&m=2832", "21694044865", "Womens NMD R1 STLT Primeknit Trainer Linen / Linen", "https://www.footasylum.com/images/products/medium/117560.jpg", "59.99", 149.99, "Ladies, Shoes and Bags", "external"
"https://www.awin1.com/pclick.php?p=21508102025&a=525247&m=2832", "21508102025", "Womens Campus AC Trainer Mist Sun/Footwear White", "https://www.footasylum.com/images/products/medium/117569.jpg", "34.99", 69.99, "Ladies, Shoes and Bags", "external"
"https://www.awin1.com/pclick.php?p=21835991171&a=525247&m=2832", "21835991171", "adidas Originals Retro Russia Football Short White / Red", "https://www.footasylum.com/images/products/medium/117611.jpg", "14.99", 32.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=21835991173&a=525247&m=2832", "21835991173", "adidas Originals Retro Columbia Football Short Navy / Yellow", "https://www.footasylum.com/images/products/medium/117612.jpg", "14.99", 32.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=21901858403&a=525247&m=2832", "21901858403", "adidas Originals Aerotech Windbreaker Jacket Blue / White", "https://www.footasylum.com/images/products/medium/117661.jpg", "27.99", 64.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23069472913&a=525247&m=2832", "23069472913", "adidas Originals Floral Box Logo T-Shirt White", "https://www.footasylum.com/images/products/medium/117662.jpg", "9.99", 24.99, "Men, Clothing", "external"
"https://www.awin1.com/pclick.php?p=23242617375&a=525247&m=2832", "23242617375", "Deerupt Runner Trainer Grey Three / Light Solid Grey", "https://www.footasylum.com/images/products/medium/117679.jpg", "39.99", 79.99, "Men, Shoes", "external"
"https://www.awin1.com/pclick.php?p=22773217369&a=525247&m=2832", "22773217369", "NMD R2 Trainer Utility Black/Gum", "https://www.footasylum.com/images/products/medium/117683.jpg", "54.99", 109.99, "Men, Shoes", "external"
